doctor,specialty,treat,n_years,move_year,doc_group,doc_hrr,female,age,experience,white,n_choice,n_refer
1043474018,ortho,1,1,2013,9944,227,0,55,28,1,202,2
1700070067,ortho,0,1,2013,251036,236,0,37,10,1,45,1
1174522957,ortho,0,1,2013,156413,238,0,44,18,1,28,2
1770546103,ortho,0,1,2013,159218,239,1,49,20,1,30,1
1073525507,ortho,0,1,2013,187723,244,0,64,37,1,17,2
1386775419,ortho,0,1,2013,187723,244,0,36,8,1,17,3
1790853232,ortho,0,1,2013,154593,244,1,69,42,1,17,1
1881676088,ortho,0,1,2013,98117,244,0,44,13,0,17,1
1952385098,ortho,0,1,2013,72157,245,1,44,20,1,38,1
1033314513,ortho,0,1,2013,103097,249,0,41,13,1,17,2
1194753731,ortho,1,1,2013,164059,250,0,52,22,1,28,1
1174764740,ortho,1,1,2013,164026,251,1,32,6,1,155,1
1952513541,ortho,0,1,2013,238534,273,1,35,8,1,162,1
1962693903,ortho,0,1,2013,199865,277,0,36,10,0,27,1
1326359241,ortho,0,1,2013,199613,278,0,30,3,1,73,1
1770520306,ortho,0,1,2013,50735,279,0,45,18,0,49,1
1295781748,ortho,1,1,2013,326298,282,1,48,21,1,54,1
1194740225,ortho,0,1,2013,219946,283,0,56,29,1,107,5
1457467862,ortho,0,1,2013,80281,284,0,70,44,1,42,1
1942386917,ortho,0,1,2013,81379,285,0,50,19,1,45,1
1467675827,ortho,0,1,2013,316394,293,1,50,23,1,54,1
1073562187,ortho,0,1,2013,38246,295,0,46,14,1,71,2
1861496127,ortho,0,1,2013,32267,295,1,77,46,1,71,3
1578544276,ortho,0,1,2013,28688,304,0,58,30,1,42,1
1124092465,ortho,0,1,2013,183047,309,0,37,11,1,37,2
1427091222,ortho,0,1,2013,54821,309,1,33,7,1,37,3
1124048228,ortho,1,1,2013,240246,311,1,36,10,1,95,4
1720214281,ortho,0,1,2013,232664,311,1,30,4,1,95,1
1356370696,ortho,1,1,2013,231288,314,0,53,30,0,31,1
1740264084,ortho,0,1,2013,229779,314,1,71,48,0,31,1
1275581944,ortho,0,1,2013,54821,318,1,56,30,1,59,3
1760430144,ortho,0,1,2013,54821,318,0,49,23,1,59,1
1982674362,ortho,0,1,2013,223153,318,0,48,12,1,59,1
1265432389,ortho,1,1,2013,138253,334,0,75,51,0,46,1
1851362255,ortho,0,1,2013,138667,334,0,71,48,0,46,2
1811974413,ortho,1,1,2013,93509,336,0,45,12,1,7,1
1225062359,ortho,0,1,2013,177549,339,0,46,22,0,85,1
1235137746,ortho,0,1,2013,90604,347,0,43,17,1,10,1
1598732018,ortho,1,1,2013,87798,350,0,60,31,1,38,3
1639342363,ortho,1,2,2013,85439,350,0,39,14,1,164,2
1922068162,ortho,0,1,2013,104613,350,0,57,32,1,38,1
1437314895,ortho,0,1,2013,89956,352,0,50,8,1,48,1
1598788689,ortho,0,1,2013,86658,356,0,51,22,1,151,2
1962459156,ortho,0,1,2013,85574,356,0,40,13,1,151,1
1558343897,ortho,1,1,2013,60053,365,1,43,16,1,41,3
1669793808,ortho,1,1,2013,184513,371,0,35,3,1,51,1
1477562312,ortho,0,1,2013,242811,379,0,83,57,1,50,1
1588788301,ortho,0,1,2013,260150,380,0,36,9,1,120,3
1780771543,ortho,0,1,2013,131358,380,0,49,21,1,120,2
1164458980,ortho,1,1,2013,288633,382,0,54,21,1,13,1
1659369056,ortho,1,1,2013,288633,382,0,50,26,0,13,1
1477526044,ortho,0,1,2013,285427,383,0,46,22,0,17,1
1235166786,ortho,1,1,2013,281570,385,1,39,13,0,64,1
1609890367,ortho,1,1,2013,288631,390,1,63,36,1,15,1
1114989910,ortho,1,1,2013,288633,391,0,53,27,0,153,2
1124093893,ortho,1,1,2013,288633,391,0,42,13,0,153,2
1164485140,ortho,1,1,2013,288633,391,0,47,17,0,153,2
1295728152,ortho,1,1,2013,288633,391,0,62,34,1,153,2
1538479829,ortho,1,1,2013,288633,391,1,35,5,1,153,1
1588657431,ortho,1,1,2013,288633,391,0,65,38,1,153,2
1679548366,ortho,1,1,2013,288633,391,0,62,32,1,153,3
1811002454,ortho,0,1,2013,109731,391,1,46,20,1,153,2
1821089095,ortho,1,1,2013,285209,391,1,60,29,1,153,1
1437149655,ortho,0,1,2013,285345,393,0,60,34,0,30,1
1679591267,ortho,0,1,2013,288965,394,0,55,28,1,64,3
1861657355,ortho,0,1,2013,288965,394,0,34,5,1,64,1
1740287051,ortho,0,1,2013,293974,396,0,65,39,1,13,1
1073580114,ortho,1,1,2013,67069,399,0,62,36,1,8,2
1316914831,ortho,1,1,2013,67069,399,0,60,35,1,8,3
1467689158,ortho,1,1,2013,67069,399,1,39,15,1,8,3
1760427173,ortho,1,1,2013,67069,399,1,44,18,1,8,3
1770550311,ortho,1,1,2013,67069,399,0,51,17,1,8,2
1902872716,ortho,1,1,2013,67069,399,1,52,15,1,8,1
1114026598,ortho,0,1,2013,70018,412,0,59,35,1,73,1
1366672818,ortho,0,1,2013,280996,412,0,30,4,1,73,1
1518192475,ortho,1,1,2013,288631,412,0,34,4,1,73,2
1679551816,ortho,1,1,2013,286489,420,0,43,16,1,7,2
1053346734,ortho,1,1,2013,334967,421,0,45,17,1,19,1
1093747743,ortho,1,1,2013,334967,421,0,59,30,1,19,5
1356364947,ortho,1,1,2013,334967,421,0,61,34,1,19,2
1366462913,ortho,1,1,2013,334967,421,0,44,16,1,19,3
1376651448,ortho,1,1,2013,334967,421,0,46,16,1,19,1
1528140878,ortho,1,1,2013,334967,421,0,43,14,1,19,4
1578598298,ortho,1,1,2013,334967,421,0,51,22,1,19,1
1619105236,ortho,1,1,2013,334967,421,0,35,5,1,19,5
1689603409,ortho,1,1,2013,334967,421,0,62,34,1,19,4
1740377225,ortho,1,1,2013,334967,421,0,65,34,1,19,3
1750315966,ortho,1,1,2013,334967,421,0,48,22,1,19,3
1962510040,ortho,1,1,2013,334967,421,0,53,21,1,19,2
1457557613,ortho,0,1,2013,182551,423,0,42,6,1,97,5
1821153149,ortho,0,1,2013,222462,426,0,56,30,1,81,6
1528040623,ortho,1,1,2013,94824,427,0,51,25,1,29,2
1760528947,ortho,1,1,2013,94824,427,0,37,10,1,29,1
1477635761,ortho,0,1,2013,223153,428,0,43,15,1,9,2
1245319599,ortho,1,1,2013,222462,430,1,54,27,1,41,2
1558332932,ortho,1,1,2013,222462,430,1,49,23,1,41,1
1780665331,ortho,0,1,2013,137525,432,0,69,43,0,32,3
1831181304,ortho,0,1,2013,226936,435,0,58,27,1,17,1
1386622215,ortho,0,1,2013,214833,437,1,48,27,1,23,1
1184823403,ortho,0,1,2013,104638,438,1,37,6,1,14,1
1730372251,ortho,0,1,2013,104638,438,0,40,7,1,14,2
1740462233,ortho,0,1,2013,287272,438,0,49,23,0,14,5
1811057870,ortho,0,1,2013,329593,438,0,77,50,1,14,1
1285732289,ortho,0,1,2013,183512,439,1,51,23,1,110,1
1447472204,ortho,1,1,2013,330812,439,0,36,12,0,110,1
1265642607,ortho,0,1,2013,302815,440,1,33,6,1,74,3
1306834833,ortho,1,1,2013,329700,440,0,47,16,1,74,2
1912964966,ortho,1,1,2013,287173,440,0,44,15,1,74,2
1710916986,ortho,0,1,2013,330691,442,0,51,25,1,10,1
1184619231,ortho,1,1,2013,13435,449,1,37,10,1,62,1
1346358991,ortho,0,1,2014,263363,1,0,36,9,1,87,1
1255306502,ortho,0,1,2014,274010,21,0,58,32,1,20,1
1861485732,ortho,0,1,2014,290332,25,1,54,22,1,23,1
1477509289,ortho,1,1,2014,333411,58,0,59,30,0,29,2
1811999717,ortho,0,1,2014,342209,69,0,49,23,1,14,1
1609865377,ortho,1,1,2014,336289,80,0,50,24,0,79,1
1023081510,ortho,0,1,2014,183768,83,1,54,22,1,13,1
1467666883,ortho,1,1,2014,333374,85,1,36,9,0,21,1
1962404400,ortho,0,1,2014,316383,101,0,63,35,1,18,2
1417183070,ortho,0,1,2014,316672,104,0,32,5,1,22,1
1306037726,ortho,1,1,2014,293199,106,1,48,7,1,17,2
1497966824,ortho,1,1,2014,293199,106,1,41,13,0,17,1
1568404663,ortho,1,1,2014,247184,118,1,37,11,0,88,1
1578556486,ortho,0,1,2014,174215,118,0,53,24,0,88,1
1245296813,ortho,1,1,2014,137165,119,0,60,29,1,55,1
1548371156,ortho,1,1,2014,137165,119,0,57,33,1,55,2
1548480270,ortho,0,1,2014,192863,119,0,38,13,1,55,1
1568488476,ortho,1,1,2014,137165,119,1,41,12,1,55,1
1710929757,ortho,0,1,2014,249503,119,0,49,25,1,55,2
1427254283,ortho,0,1,2014,118387,120,0,52,7,0,22,1
1467429837,ortho,0,1,2014,160482,129,0,76,51,1,19,1
1598871436,ortho,0,1,2014,160482,129,1,57,24,1,19,1
1770563991,ortho,0,1,2014,160482,129,0,61,36,1,19,2
1902906381,ortho,0,1,2014,160482,129,1,59,31,1,19,1
1659326353,ortho,0,1,2014,340642,130,0,63,32,1,111,1
1104895473,ortho,1,1,2014,250536,131,0,60,27,1,24,1
1417266024,ortho,0,1,2014,250427,131,0,41,7,0,24,1
1295765063,ortho,1,1,2014,108461,134,0,51,16,1,36,1
1962436857,ortho,1,1,2014,250648,134,0,58,32,1,36,4
1851390983,ortho,0,1,2014,55866,137,1,52,22,1,28,1
1861529281,ortho,0,1,2014,265893,137,1,35,9,1,28,3
1023076510,ortho,0,1,2014,251805,139,0,56,27,1,18,2
1194783738,ortho,0,1,2014,251805,139,0,55,27,1,18,5
1902863236,ortho,0,1,2014,251805,139,0,53,27,1,18,1
1457368730,ortho,0,2,2014,241239,144,0,53,27,1,236,3
1235287004,ortho,0,1,2014,122828,149,0,44,17,1,32,2
1366549339,ortho,0,1,2014,93800,149,0,56,24,1,32,2
1750439436,ortho,0,1,2014,122827,149,1,44,24,1,32,3
1114985231,ortho,0,1,2014,342244,150,0,68,,1,22,1
1083792345,ortho,1,1,2014,176317,151,1,54,28,1,40,2
1164445854,ortho,0,1,2014,180663,156,0,40,11,0,51,1
1407853435,ortho,0,1,2014,194902,161,0,50,22,0,44,1
1841289691,ortho,0,1,2014,146387,164,0,70,47,0,22,1
1447332424,ortho,0,1,2014,152062,170,0,48,18,1,24,2
1215964127,ortho,1,1,2014,145381,183,0,55,29,0,135,1
1275704439,ortho,1,1,2014,69549,183,0,67,41,1,135,2
1942294483,ortho,0,1,2014,167077,191,1,58,31,1,24,1
1417043639,ortho,1,1,2014,552,221,0,52,26,1,18,1
1477539252,ortho,0,1,2014,676,222,1,44,21,1,50,1
1770882631,ortho,0,1,2014,218791,223,1,32,8,0,113,1
1164733291,ortho,0,1,2014,48886,225,0,33,4,1,19,2
1073520607,ortho,0,1,2014,116906,227,0,62,14,1,207,1
1609876747,ortho,0,1,2014,10632,227,1,45,22,1,207,1
1144336975,ortho,1,1,2014,160953,232,1,42,15,1,54,1
1790712297,ortho,0,1,2014,158312,232,0,46,17,1,54,1
1982706941,ortho,0,1,2014,159146,233,0,62,37,0,25,1
1134391410,ortho,0,1,2014,158244,238,0,59,32,0,26,1
1518286798,ortho,1,1,2014,294387,240,0,30,4,1,12,1
1013919109,ortho,0,1,2014,158953,249,1,49,25,1,19,1
1073538559,ortho,1,1,2014,164040,253,1,49,23,1,33,1
1265446017,ortho,0,1,2014,160593,273,0,45,19,0,162,1
1033285861,ortho,1,1,2014,294458,276,1,38,12,1,30,1
1386887974,ortho,1,3,2014,163416,280,0,45,5,1,80,4
1952405177,ortho,0,1,2014,323958,280,0,45,17,1,35,1
1427168145,ortho,1,1,2014,81379,283,1,40,14,1,112,2
1801979752,ortho,0,1,2014,78253,284,0,79,51,1,39,1
1407846926,ortho,1,1,2014,321313,293,0,57,29,1,48,1
1861601114,ortho,0,1,2014,41179,296,1,51,23,0,16,1
1548424039,ortho,0,1,2014,26503,301,0,36,9,1,102,1
1225074875,ortho,1,1,2014,229390,311,0,40,11,1,96,1
1467573980,ortho,0,1,2014,6531,311,0,37,9,1,96,1
1851317622,ortho,0,1,2014,231350,318,0,46,19,1,55,1
1225278914,ortho,0,1,2014,240246,319,0,49,8,1,17,1
1457517542,ortho,0,1,2014,172982,321,1,41,6,1,12,2
1205000460,ortho,0,1,2014,100167,328,0,34,7,1,103,2
1619201688,ortho,0,1,2014,158332,334,1,32,5,1,46,2
1033435912,ortho,1,1,2014,277031,340,1,32,4,1,59,2
1619921350,ortho,0,1,2014,332945,341,1,42,16,1,11,1
1013146794,ortho,0,1,2014,327814,342,1,39,14,0,35,3
1962442657,ortho,0,1,2014,332823,344,0,61,31,1,88,1
1144286857,ortho,0,2,2014,331944,345,0,43,17,1,31,3
1104885268,ortho,1,1,2014,88748,351,1,60,30,1,38,1
1356552574,ortho,0,1,2014,85100,356,0,42,14,0,156,1
1447360417,ortho,1,1,2014,101441,365,0,65,39,1,44,1
1790705796,ortho,1,1,2014,60053,365,0,47,21,1,44,1
1104828144,ortho,0,1,2014,260469,367,0,39,10,1,7,1
1255642526,ortho,1,1,2014,184611,370,0,32,4,0,11,3
1336434737,ortho,1,1,2014,184513,371,1,29,3,1,53,1
1912077249,ortho,1,1,2014,184510,371,0,39,12,1,53,2
1174635957,ortho,1,1,2014,261597,373,0,43,15,1,30,1
1215965710,ortho,0,1,2014,260665,375,0,47,18,1,13,1
1164467379,ortho,0,1,2014,261389,377,0,39,10,1,57,1
1326020199,ortho,1,1,2014,215463,377,0,52,26,1,57,3
1134339278,ortho,0,1,2014,52198,380,0,36,9,1,114,1
1457455693,ortho,0,1,2014,259926,380,1,47,17,1,114,1
1982880902,ortho,1,1,2014,281570,385,1,32,8,0,62,1
1518925841,ortho,0,1,2014,53228,391,0,46,23,1,156,1
1124085774,ortho,1,1,2014,285236,394,1,51,27,0,67,1
1881697852,ortho,0,1,2014,178290,397,0,45,20,0,160,2
1912949827,ortho,1,1,2014,285426,400,0,60,33,1,24,1
1770578478,ortho,0,1,2014,116808,412,1,44,18,1,74,1
1306888219,ortho,1,1,2014,334967,423,0,54,17,1,105,2
1801996384,ortho,1,1,2014,334967,423,1,44,18,1,105,2
1851555361,ortho,1,1,2014,222221,427,1,40,16,1,33,1
1922273432,ortho,0,1,2014,99834,427,0,33,6,1,33,2
1013174523,ortho,1,1,2014,223819,429,0,36,11,0,23,1
1700809894,ortho,1,1,2014,222462,430,0,61,36,1,38,1
1740414234,ortho,1,1,2014,222987,431,0,34,5,1,68,2
1932133568,ortho,1,1,2014,223153,432,0,59,22,1,31,2
1891768610,ortho,1,1,2014,330812,439,0,46,19,1,116,1
1053398578,ortho,0,1,2014,141865,440,1,39,13,1,75,1
1811958028,ortho,0,1,2014,161278,447,1,53,25,1,30,2
1144343161,ortho,1,1,2014,161249,448,1,36,10,1,13,2
1366493439,ortho,1,1,2014,161249,448,1,41,14,1,13,2
1649247222,ortho,1,1,2014,161311,448,1,41,14,1,13,1
1740219567,ortho,0,1,2014,146891,451,1,49,19,1,130,1
1609858851,ortho,0,1,2015,328274,11,0,55,30,1,46,1
1780889261,ortho,0,1,2015,334633,12,0,36,9,1,123,3
1104969310,ortho,0,1,2015,324010,14,0,45,-1,1,13,2
1851527840,ortho,0,1,2015,328274,14,1,39,12,0,13,3
1184621294,ortho,0,1,2015,122403,19,0,45,19,1,74,1
1568635704,ortho,1,1,2015,333416,33,1,36,10,1,24,1
1437133394,ortho,0,1,2015,44935,56,0,44,18,1,181,1
1629091897,ortho,0,1,2015,340810,56,0,53,26,1,181,1
1043440845,ortho,1,1,2015,333460,58,0,36,10,0,26,1
1962506238,ortho,0,1,2015,194824,80,0,47,21,1,78,1
1578884060,ortho,1,1,2015,342214,86,0,32,5,1,23,1
1750341673,ortho,1,1,2015,342214,86,0,47,20,1,23,2
1275537078,ortho,1,1,2015,316748,101,1,47,19,1,15,1
1780643262,ortho,1,1,2015,316748,101,0,44,19,1,15,1
1003827585,ortho,0,1,2015,316404,103,1,47,21,1,83,1
